9.999999999999999547e-07
5.172423448275862423e-01
1.034483689655172345e+00
1.551725034482758447e+00
2.068966379310344994e+00
2.586207724137931319e+00
3.103449068965517199e+00
3.620690413793103524e+00
4.137931758620689848e+00
4.655173103448276173e+00
5.172414448275862497e+00
5.689655793103448822e+00
6.206897137931034258e+00
6.724138482758620583e+00
7.241379827586206908e+00
7.758621172413793232e+00
8.275862517241378669e+00
8.793103862068964105e+00
9.310345206896551318e+00
9.827586551724136754e+00
1.034482789655172397e+01
1.086206924137930940e+01
1.137931058620689662e+01
1.189655193103448205e+01
1.241379327586206749e+01
1.293103462068965470e+01
1.344827596551724014e+01
1.396551731034482735e+01
1.448275865517241279e+01
1.500000000000000000e+01
