2.507032554936951783e+03
3.519053077382956417e+03
3.572372016897315461e+03
3.603561615802280357e+03
3.625690993591083952e+03
3.642855874712671266e+03
3.656880604889196547e+03
3.668738345946833306e+03
3.679009988874576720e+03
3.688070220318361407e+03
3.696174873714110618e+03
3.703506424652570331e+03
3.710199606369267258e+03
3.716356736773602734e+03
3.722057349197355052e+03
3.727364492448116835e+03
3.732328993452936629e+03
3.736992425352198552e+03
3.741389225929484383e+03
3.745548242514179492e+03
3.749493880151444500e+03
3.753246969347722825e+03
3.756825431765894791e+03
3.760244797822562305e+03
3.763518614045917275e+03
3.766658767221746984e+03
3.769675744926913012e+03
3.772578846866719687e+03
3.775376357759230814e+03
3.778075689868445352e+03
