9.999999999999999547e-07
4.411774411764705639e-01
8.823538823529412101e-01
1.323530323529411801e+00
1.764706764705882280e+00
2.205883205882352982e+00
2.647059647058823906e+00
3.088236088235294385e+00
3.529412529411764865e+00
3.970588970588235345e+00
4.411765411764705824e+00
4.852941852941176748e+00
5.294118294117647672e+00
5.735294735294117707e+00
6.176471176470588631e+00
6.617647617647058667e+00
7.058824058823529590e+00
7.500000500000000514e+00
7.941176941176470550e+00
8.382353382352940585e+00
8.823529823529410621e+00
9.264706264705882433e+00
9.705882705882352468e+00
1.014705914705882250e+01
1.058823558823529432e+01
1.102941202941176435e+01
1.147058847058823439e+01
1.191176491176470442e+01
1.235294135294117623e+01
1.279411779411764627e+01
1.323529423529411631e+01
1.367647067647058812e+01
1.411764711764705815e+01
1.455882355882352819e+01
1.500000000000000000e+01
