3.819662595105910441e-07
4.368102848529815674e-01
8.716018199920654297e-01
1.306929826736450195e+00
1.742370128631591797e+00
2.177811384201049805e+00
2.613122701644897461e+00
3.048207521438598633e+00
3.482857942581176758e+00
3.917032480239868164e+00
4.350608348846435547e+00
4.783614158630371094e+00
5.216145038604736328e+00
5.648237228393554688e+00
6.079960346221923828e+00
6.511335372924804688e+00
6.942377090454101562e+00
7.373013496398925781e+00
7.803232669830322266e+00
8.233251571655273438e+00
8.662739753723144531e+00
9.091125488281250000e+00
9.518903732299804688e+00
9.947335243225097656e+00
1.037410259246826172e+01
1.079980945587158203e+01
1.122387027740478516e+01
1.164664173126220703e+01
1.206683254241943359e+01
1.248425769805908203e+01
1.289733600616455078e+01
1.330269527435302734e+01
1.369400596618652344e+01
1.404720783233642578e+01
1.432422065734863281e+01
