2.023513671875000000e+03,2.992917724609375000e+03,3.048649414062500000e+03,3.080699218750000000e+03,3.103292968750000000e+03,3.120751220703125000e+03,3.134978759765625000e+03,3.146985107421875000e+03,3.157370361328125000e+03,3.166520019531250000e+03,3.174697021484375000e+03,3.182088134765625000e+03,3.188830810546875000e+03,3.195029296875000000e+03,3.200764160156250000e+03,3.206100341796875000e+03,3.211089355468750000e+03,3.215773437500000000e+03,3.220187500000000000e+03,3.224361328125000000e+03,3.228319580078125000e+03,3.232083251953125000e+03,3.235669433593750000e+03,3.239089355468750000e+03,3.242343750000000000e+03,3.245416992187500000e+03,3.248271972656250000e+03,3.250872558593750000e+03,3.253192382812500000e+03,3.255226806640625000e+03,3.256989990234375000e+03,3.258503906250000000e+03,3.259787597656250000e+03,3.260844238281250000e+03,3.261648437500000000e+03
1.982911254882812500e+03,2.949791259765625000e+03,3.005713623046875000e+03,3.037833251953125000e+03,3.060464111328125000e+03,3.077945556640625000e+03,3.092188964843750000e+03,3.104207031250000000e+03,3.114601074218750000e+03,3.123757568359375000e+03,3.131940185546875000e+03,3.139335693359375000e+03,3.146082031250000000e+03,3.152283447265625000e+03,3.158020996093750000e+03,3.163359130859375000e+03,3.168349853515625000e+03,3.173035400390625000e+03,3.177450683593750000e+03,3.181625488281250000e+03,3.185584472656250000e+03,3.189348144531250000e+03,3.192932128906250000e+03,3.196343261718750000e+03,3.199574951171875000e+03,3.202602783203125000e+03,3.205388916015625000e+03,3.207907470703125000e+03,3.210144042968750000e+03,3.212106201171875000e+03,3.213813476562500000e+03,3.215288085937500000e+03,3.216546875000000000e+03,3.217589843750000000e+03,3.218387207031250000e+03
1.942836669921875000e+03,2.907229492187500000e+03,2.963338378906250000e+03,2.995526367187500000e+03,3.018193603515625000e+03,3.035697753906250000e+03,3.049956787109375000e+03,3.061986083984375000e+03,3.072388671875000000e+03,3.081552001953125000e+03,3.089739990234375000e+03,3.097139892578125000e+03,3.103889648437500000e+03,3.110093994140625000e+03,3.115833984375000000e+03,3.121174072265625000e+03,3.126166503906250000e+03,3.130853271484375000e+03,3.135269775390625000e+03,3.139445556640625000e+03,3.143404785156250000e+03,3.147167724609375000e+03,3.150746337890625000e+03,3.154142578125000000e+03,3.157341064453125000e+03,3.160312744140625000e+03,3.163026855468750000e+03,3.165465576171875000e+03,3.167627441406250000e+03,3.169527587890625000e+03,3.171187988281250000e+03,3.172630371093750000e+03,3.173868652343750000e+03,3.174900390625000000e+03,3.175692138671875000e+03
1.903283081054687500e+03,2.865225097656250000e+03,2.921516357421875000e+03,2.953771484375000000e+03,2.976474365234375000e+03,2.994000732421875000e+03,3.008274902343750000e+03,3.020315185546875000e+03,3.030726074218750000e+03,3.039895996093750000e+03,3.048089111328125000e+03,3.055493408203125000e+03,3.062246582031250000e+03,3.068453613281250000e+03,3.074195800781250000e+03,3.079537841796875000e+03,3.084531982421875000e+03,3.089219970703125000e+03,3.093637451171875000e+03,3.097813964843750000e+03,3.101773193359375000e+03,3.105533203125000000e+03,3.109102539062500000e+03,3.112475341796875000e+03,3.115631103515625000e+03,3.118540527343750000e+03,3.121181396484375000e+03,3.123545166015625000e+03,3.125640869140625000e+03,3.127488037109375000e+03,3.129109130859375000e+03,3.130524414062500000e+03,3.131745605468750000e+03,3.132767578125000000e+03,3.133555419921875000e+03
1.864243652343750000e+03,2.823770751953125000e+03,2.880240478515625000e+03,2.912561279296875000e+03,2.935299072265625000e+03,2.952847167968750000e+03,2.967135986328125000e+03,2.979187011718750000e+03,2.989606201171875000e+03,2.998782470703125000e+03,3.006980712890625000e+03,3.014388916015625000e+03,3.021145263671875000e+03,3.027354980468750000e+03,3.033099609375000000e+03,3.038443359375000000e+03,3.043438964843750000e+03,3.048128173828125000e+03,3.052546630859375000e+03,3.056723388671875000e+03,3.060681640625000000e+03,3.064436035156250000e+03,3.067989746093750000e+03,3.071331054687500000e+03,3.074435791015625000e+03,3.077279785156250000e+03,3.079848632812500000e+03,3.082144287109375000e+03,3.084181884765625000e+03,3.085983398437500000e+03,3.087571289062500000e+03,3.088963623046875000e+03,3.090170654296875000e+03,3.091184570312500000e+03,3.091968750000000000e+03
1.825711791992187500e+03,2.782859130859375000e+03,2.839503417968750000e+03,2.871888671875000000e+03,2.894660644531250000e+03,2.912229736328125000e+03,2.926533203125000000e+03,2.938594726562500000e+03,2.949021728515625000e+03,2.958204101562500000e+03,2.966407226562500000e+03,2.973819335937500000e+03,2.980579101562500000e+03,2.986791259765625000e+03,2.992538085937500000e+03,2.997883544921875000e+03,3.002880615234375000e+03,3.007570800781250000e+03,3.011989990234375000e+03,3.016166748046875000e+03,3.020121826171875000e+03,3.023866699218750000e+03,3.027397949218750000e+03,3.030699707031250000e+03,3.033748046875000000e+03,3.036525146484375000e+03,3.039025878906250000e+03,3.041260009765625000e+03,3.043246826171875000e+03,3.045009033203125000e+03,3.046568603515625000e+03,3.047941894531250000e+03,3.049136718750000000e+03,3.050143798828125000e+03,3.050924804687500000e+03
1.787680786132812500e+03,2.742483154296875000e+03,2.799298339843750000e+03,2.831746582031250000e+03,2.854552001953125000e+03,2.872141845703125000e+03,2.886459228515625000e+03,2.898531005859375000e+03,2.908965820312500000e+03,2.918154052734375000e+03,2.926362060546875000e+03,2.933777832031250000e+03,2.940540771484375000e+03,2.946755371093750000e+03,2.952504150390625000e+03,2.957851562500000000e+03,2.962849609375000000e+03,2.967541015625000000e+03,2.971960693359375000e+03,2.976135986328125000e+03,2.980085693359375000e+03,2.983815429687500000e+03,2.987317382812500000e+03,2.990572753906250000e+03,2.993561279296875000e+03,2.996272949218750000e+03,2.998710205078125000e+03,3.000889160156250000e+03,3.002831542968750000e+03,3.004560058593750000e+03,3.006095214843750000e+03,3.007452148437500000e+03,3.008636718750000000e+03,3.009637939453125000e+03,3.010416259765625000e+03
1.750144165039062500e+03,2.702635986328125000e+03,2.759618164062500000e+03,2.792128173828125000e+03,2.814966308593750000e+03,2.832576416015625000e+03,2.846907470703125000e+03,2.858989257812500000e+03,2.869431396484375000e+03,2.878625488281250000e+03,2.886838134765625000e+03,2.894257568359375000e+03,2.901023437500000000e+03,2.907240478515625000e+03,2.912991210937500000e+03,2.918340087890625000e+03,2.923339355468750000e+03,2.928031738281250000e+03,2.932451171875000000e+03,2.936623779296875000e+03,2.940563964843750000e+03,2.944272949218750000e+03,2.947738769531250000e+03,2.950942871093750000e+03,2.953870361328125000e+03,2.956519042968750000e+03,2.958898193359375000e+03,2.961028076171875000e+03,2.962931640625000000e+03,2.964630615234375000e+03,2.966145019531250000e+03,2.967487792968750000e+03,2.968663574218750000e+03,2.969659912109375000e+03,2.970436035156250000e+03
1.713095581054687500e+03,2.663310302734375000e+03,2.720455810546875000e+03,2.753026611328125000e+03,2.775896728515625000e+03,2.793526367187500000e+03,2.807870849609375000e+03,2.819962402343750000e+03,2.830411865234375000e+03,2.839611572265625000e+03,2.847828613281250000e+03,2.855251708984375000e+03,2.862020263671875000e+03,2.868239746093750000e+03,2.873992431640625000e+03,2.879342773437500000e+03,2.884343017578125000e+03,2.889035888671875000e+03,2.893454345703125000e+03,2.897621582031250000e+03,2.901548095703125000e+03,2.905230224609375000e+03,2.908654052734375000e+03,2.911803466796875000e+03,2.914670410156250000e+03,2.917260009765625000e+03,2.919586181640625000e+03,2.921672363281250000e+03,2.923541748046875000e+03,2.925215576171875000e+03,2.926711669921875000e+03,2.928042480468750000e+03,2.929210449218750000e+03,2.930202636718750000e+03,2.930976806640625000e+03
1.676528564453125000e+03,2.624499511718750000e+03,2.681804931640625000e+03,2.714435058593750000e+03,2.737336425781250000e+03,2.754985351562500000e+03,2.769343017578125000e+03,2.781443847656250000e+03,2.791900390625000000e+03,2.801105712890625000e+03,2.809326904296875000e+03,2.816753417968750000e+03,2.823524902343750000e+03,2.829746582031250000e+03,2.835500976562500000e+03,2.840852539062500000e+03,2.845854003906250000e+03,2.850546630859375000e+03,2.854962646484375000e+03,2.859121337890625000e+03,2.863029052734375000e+03,2.866678466796875000e+03,2.870055664062500000e+03,2.873148925781250000e+03,2.875957275390625000e+03,2.878491699218750000e+03,2.880770019531250000e+03,2.882817382812500000e+03,2.884656738281250000e+03,2.886308593750000000e+03,2.887789306640625000e+03,2.889109375000000000e+03,2.890270751953125000e+03,2.891259277343750000e+03,2.892031738281250000e+03
1.640437011718750000e+03,2.586196777343750000e+03,2.643658447265625000e+03,2.676346923828125000e+03,2.699278808593750000e+03,2.716946533203125000e+03,2.731316894531250000e+03,2.743427001953125000e+03,2.753890380859375000e+03,2.763101074218750000e+03,2.771326416015625000e+03,2.778756347656250000e+03,2.785530273437500000e+03,2.791754150390625000e+03,2.797510253906250000e+03,2.802863037109375000e+03,2.807865234375000000e+03,2.812556884765625000e+03,2.816968261718750000e+03,2.821114746093750000e+03,2.824998291015625000e+03,2.828609863281250000e+03,2.831937255859375000e+03,2.834974365234375000e+03,2.837726806640625000e+03,2.840210205078125000e+03,2.842445312500000000e+03,2.844458251953125000e+03,2.846271240234375000e+03,2.847903808593750000e+03,2.849371093750000000e+03,2.850681884765625000e+03,2.851837646484375000e+03,2.852822998046875000e+03,2.853593994140625000e+03
1.604814575195312500e+03,2.548395263671875000e+03,2.606010009765625000e+03,2.638755615234375000e+03,2.661717285156250000e+03,2.679403320312500000e+03,2.693786132812500000e+03,2.705905273437500000e+03,2.716375244140625000e+03,2.725591064453125000e+03,2.733820556640625000e+03,2.741253662109375000e+03,2.748030029296875000e+03,2.754256103515625000e+03,2.760013671875000000e+03,2.765367675781250000e+03,2.770369873046875000e+03,2.775059570312500000e+03,2.779463378906250000e+03,2.783593505859375000e+03,2.787447753906250000e+03,2.791017089843750000e+03,2.794292968750000000e+03,2.797274902343750000e+03,2.799974609375000000e+03,2.802411132812500000e+03,2.804607666015625000e+03,2.806590087890625000e+03,2.808380126953125000e+03,2.809995361328125000e+03,2.811450683593750000e+03,2.812753662109375000e+03,2.813904541015625000e+03,2.814887207031250000e+03,2.815656982421875000e+03
1.569655273437500000e+03,2.511088623046875000e+03,2.568853027343750000e+03,2.601654541015625000e+03,2.624645263671875000e+03,2.642349365234375000e+03,2.656744384765625000e+03,2.668872070312500000e+03,2.679348632812500000e+03,2.688569580078125000e+03,2.696802978515625000e+03,2.704239013671875000e+03,2.711017822265625000e+03,2.717245849609375000e+03,2.723004882812500000e+03,2.728359619140625000e+03,2.733361328125000000e+03,2.738047119140625000e+03,2.742440429687500000e+03,2.746549316406250000e+03,2.750369873046875000e+03,2.753893798828125000e+03,2.757117187500000000e+03,2.760046142578125000e+03,2.762696289062500000e+03,2.765090332031250000e+03,2.767252197265625000e+03,2.769207763671875000e+03,2.770977050781250000e+03,2.772577392578125000e+03,2.774022216796875000e+03,2.775318359375000000e+03,2.776464843750000000e+03,2.777445068359375000e+03,2.778213867187500000e+03
1.534953002929687500e+03,2.474270019531250000e+03,2.532181152343750000e+03,2.565037353515625000e+03,2.588056640625000000e+03,2.605778320312500000e+03,2.620185058593750000e+03,2.632321289062500000e+03,2.642804199218750000e+03,2.652030029296875000e+03,2.660267089843750000e+03,2.667706054687500000e+03,2.674487304687500000e+03,2.680717041015625000e+03,2.686477294921875000e+03,2.691832519531250000e+03,2.696832763671875000e+03,2.701512451171875000e+03,2.705891601562500000e+03,2.709974853515625000e+03,2.713757324218750000e+03,2.717233642578125000e+03,2.720405273437500000e+03,2.723283447265625000e+03,2.725887939453125000e+03,2.728243408203125000e+03,2.730374023437500000e+03,2.732305419921875000e+03,2.734056640625000000e+03,2.735643798828125000e+03,2.737079345703125000e+03,2.738369384765625000e+03,2.739512207031250000e+03,2.740490234375000000e+03,2.741258056640625000e+03
1.500701904296875000e+03,2.437933349609375000e+03,2.495987792968750000e+03,2.528897705078125000e+03,2.551944824218750000e+03,2.569683593750000000e+03,2.584102050781250000e+03,2.596246337890625000e+03,2.606735351562500000e+03,2.615966064453125000e+03,2.624206787109375000e+03,2.631648437500000000e+03,2.638432128906250000e+03,2.644663330078125000e+03,2.650424804687500000e+03,2.655780029296875000e+03,2.660777099609375000e+03,2.665447998046875000e+03,2.669809082031250000e+03,2.673862304687500000e+03,2.677603515625000000e+03,2.681031250000000000e+03,2.684152343750000000e+03,2.686982421875000000e+03,2.689544921875000000e+03,2.691865478515625000e+03,2.693968017578125000e+03,2.695877685546875000e+03,2.697613037109375000e+03,2.699188476562500000e+03,2.700615966796875000e+03,2.701900634765625000e+03,2.703040039062500000e+03,2.704016357421875000e+03,2.704783203125000000e+03
1.466895996093750000e+03,2.402072265625000000e+03,2.460266845703125000e+03,2.493229492187500000e+03,2.516303710937500000e+03,2.534059326171875000e+03,2.548489013671875000e+03,2.560641113281250000e+03,2.571136230468750000e+03,2.580371582031250000e+03,2.588615722656250000e+03,2.596060058593750000e+03,2.602845947265625000e+03,2.609078613281250000e+03,2.614840820312500000e+03,2.620195312500000000e+03,2.625187500000000000e+03,2.629846679687500000e+03,2.634185546875000000e+03,2.638204833984375000e+03,2.641902587890625000e+03,2.645281494140625000e+03,2.648353759765625000e+03,2.651138916015625000e+03,2.653662597656250000e+03,2.655951416015625000e+03,2.658028808593750000e+03,2.659919677734375000e+03,2.661640380859375000e+03,2.663205566406250000e+03,2.664625976562500000e+03,2.665905761718750000e+03,2.667042236328125000e+03,2.668017089843750000e+03,2.668783203125000000e+03
1.433529663085937500e+03,2.366680419921875000e+03,2.425012207031250000e+03,2.458026367187500000e+03,2.481127197265625000e+03,2.498899169921875000e+03,2.513339843750000000e+03,2.525499755859375000e+03,2.536000488281250000e+03,2.545240234375000000e+03,2.553487792968750000e+03,2.560934814453125000e+03,2.567722656250000000e+03,2.573956787109375000e+03,2.579719238281250000e+03,2.585071777343750000e+03,2.590056884765625000e+03,2.594700927734375000e+03,2.599013671875000000e+03,2.602995849609375000e+03,2.606648437500000000e+03,2.609979492187500000e+03,2.613004882812500000e+03,2.615748291015625000e+03,2.618236572265625000e+03,2.620496582031250000e+03,2.622551513671875000e+03,2.624425292968750000e+03,2.626132812500000000e+03,2.627689208984375000e+03,2.629103271484375000e+03,2.630378906250000000e+03,2.631512695312500000e+03,2.632486083984375000e+03,2.633251708984375000e+03
1.400597045898437500e+03,2.331751708984375000e+03,2.390217773437500000e+03,2.423282470703125000e+03,2.446409179687500000e+03,2.464197021484375000e+03,2.478648437500000000e+03,2.490815917968750000e+03,2.501322265625000000e+03,2.510566162109375000e+03,2.518817138671875000e+03,2.526266601562500000e+03,2.533056396484375000e+03,2.539291503906250000e+03,2.545053710937500000e+03,2.550402587890625000e+03,2.555378417968750000e+03,2.560003662109375000e+03,2.564286621093750000e+03,2.568229248046875000e+03,2.571836181640625000e+03,2.575120117187500000e+03,2.578101318359375000e+03,2.580805908203125000e+03,2.583261718750000000e+03,2.585495849609375000e+03,2.587531005859375000e+03,2.589388916015625000e+03,2.591084960937500000e+03,2.592633300781250000e+03,2.594041748046875000e+03,2.595313720703125000e+03,2.596445312500000000e+03,2.597417236328125000e+03,2.598182373046875000e+03
1.368092529296875000e+03,2.297279785156250000e+03,2.355877441406250000e+03,2.388991455078125000e+03,2.412143798828125000e+03,2.429947021484375000e+03,2.444408691406250000e+03,2.456583740234375000e+03,2.467095458984375000e+03,2.476343505859375000e+03,2.484597656250000000e+03,2.492049560546875000e+03,2.498840820312500000e+03,2.505076904296875000e+03,2.510837890625000000e+03,2.516181640625000000e+03,2.521145019531250000e+03,2.525748046875000000e+03,2.529998046875000000e+03,2.533899169921875000e+03,2.537460449218750000e+03,2.540698974609375000e+03,2.543638427734375000e+03,2.546307128906250000e+03,2.548733398437500000e+03,2.550944335937500000e+03,2.552961425781250000e+03,2.554804687500000000e+03,2.556490966796875000e+03,2.558032226562500000e+03,2.559435546875000000e+03,2.560704345703125000e+03,2.561833740234375000e+03,2.562804687500000000e+03,2.563569091796875000e+03
1.336010620117187500e+03,2.263259033203125000e+03,2.321985351562500000e+03,2.355147705078125000e+03,2.378324951171875000e+03,2.396143310546875000e+03,2.410614990234375000e+03,2.422797119140625000e+03,2.433314208984375000e+03,2.442566162109375000e+03,2.450823242187500000e+03,2.458277587890625000e+03,2.465070312500000000e+03,2.471306884765625000e+03,2.477065429687500000e+03,2.482401855468750000e+03,2.487349853515625000e+03,2.491927246093750000e+03,2.496141601562500000e+03,2.500000244140625000e+03,2.503516357421875000e+03,2.506711181640625000e+03,2.509611816406250000e+03,2.512247314453125000e+03,2.514646972656250000e+03,2.516836669921875000e+03,2.518837158203125000e+03,2.520667724609375000e+03,2.522345214843750000e+03,2.523879882812500000e+03,2.525279052734375000e+03,2.526544677734375000e+03,2.527672363281250000e+03,2.528642333984375000e+03,2.529406250000000000e+03
1.304345703125000000e+03,2.229683349609375000e+03,2.288535644531250000e+03,2.321745361328125000e+03,2.344946777343750000e+03,2.362780029296875000e+03,2.377261474609375000e+03,2.389450439453125000e+03,2.399972656250000000e+03,2.409228515625000000e+03,2.417488525390625000e+03,2.424945068359375000e+03,2.431739013671875000e+03,2.437975097656250000e+03,2.443730224609375000e+03,2.449056884765625000e+03,2.453986328125000000e+03,2.458534912109375000e+03,2.462711669921875000e+03,2.466527099609375000e+03,2.469999023437500000e+03,2.473152587890625000e+03,2.476016845703125000e+03,2.478622070312500000e+03,2.480997070312500000e+03,2.483167724609375000e+03,2.485153076171875000e+03,2.486972412109375000e+03,2.488641845703125000e+03,2.490170898437500000e+03,2.491566162109375000e+03,2.492829101562500000e+03,2.493955322265625000e+03,2.494924316406250000e+03,2.495687988281250000e+03
1.273092529296875000e+03,2.196546875000000000e+03,2.255522460937500000e+03,2.288778564453125000e+03,2.312003662109375000e+03,2.329851318359375000e+03,2.344342285156250000e+03,2.356537841796875000e+03,2.367065185546875000e+03,2.376324707031250000e+03,2.384587402343750000e+03,2.392046142578125000e+03,2.398840820312500000e+03,2.405075683593750000e+03,2.410825683593750000e+03,2.416140136718750000e+03,2.421047851562500000e+03,2.425564941406250000e+03,2.429702392578125000e+03,2.433474609375000000e+03,2.436904052734375000e+03,2.440018554687500000e+03,2.442848876953125000e+03,2.445426269531250000e+03,2.447779052734375000e+03,2.449932128906250000e+03,2.451904052734375000e+03,2.453713378906250000e+03,2.455375488281250000e+03,2.456899414062500000e+03,2.458291015625000000e+03,2.459552001953125000e+03,2.460676757812500000e+03,2.461645019531250000e+03,2.462408203125000000e+03
1.242245605468750000e+03,2.163843750000000000e+03,2.222940185546875000e+03,2.256241455078125000e+03,2.279489746093750000e+03,2.297351562500000000e+03,2.311851806640625000e+03,2.324053955078125000e+03,2.334586181640625000e+03,2.343849121093750000e+03,2.352114501953125000e+03,2.359574951171875000e+03,2.366370117187500000e+03,2.372602783203125000e+03,2.378345703125000000e+03,2.383645019531250000e+03,2.388528320312500000e+03,2.393011474609375000e+03,2.397108642578125000e+03,2.400838134765625000e+03,2.404226562500000000e+03,2.407304199218750000e+03,2.410103515625000000e+03,2.412655273437500000e+03,2.414987792968750000e+03,2.417125000000000000e+03,2.419083984375000000e+03,2.420885009765625000e+03,2.422540527343750000e+03,2.424059814453125000e+03,2.425448486328125000e+03,2.426707275390625000e+03,2.427830810546875000e+03,2.428798339843750000e+03,2.429561279296875000e+03
